"name","plataform","metascore","metascore_reviews","userscore","userscore_reviews","release","genre","genero_principal","metascore_norm","metascore_cat","userscore_cat","diff_m_u","diff_m_u_abs","exclusivo"
"Max: The Curse of Brotherhood","Xbox One",72,51,7.4,298,2013-12-20,"Fantasy/Action Adventure/General/Fantasy","Fantasy",7.2,"MEDIO","MEDIO",-0.2,0.2,0
"Late Shift","Xbox One",72,16,7,36,2017-04-18,"Adventure/General","Adventure",7.2,"MEDIO","MEDIO",0.2,0.2,0
"Disney Classic Games: Aladdin and the Lion King","Xbox One",72,8,4.2,6,2019-10-29,"Miscellaneous/Compilation","Miscellaneous",7.2,"MEDIO","BAIXO",3,3,0
"Sword Art Online: Fatal Bullet","Xbox One",72,8,7.4,36,2018-02-23,"Action/Shooter/Third-Person/Arcade","Action",7.2,"MEDIO","MEDIO",-0.2,0.2,0
"BUTCHER","Xbox One",72,12,6.5,6,2017-05-10,"Action/Platformer/2D","Action",7.2,"MEDIO","MEDIO",0.7,0.7,0
"Assassin's Creed Unity","Xbox One",72,59,4.5,1140,2014-11-11,"Action Adventure/Historic/Open-World","Action Adventure",7.2,"MEDIO","BAIXO",2.7,2.7,0
"Final Fantasy Type-0 HD","Xbox One",72,12,8.2,225,2015-03-17,"Role-Playing/Action RPG","Role-Playing",7.2,"MEDIO","ALTO",-0.999999999999999,0.999999999999999,0
"Styx: Shards of Darkness","Xbox One",72,12,7.4,27,2017-03-14,"Action Adventure/General","Action Adventure",7.2,"MEDIO","MEDIO",-0.2,0.2,0
"Stranger Things 3: The Game","Xbox One",72,10,4.9,7,2019-07-04,"Action Adventure/General","Action Adventure",7.2,"MEDIO","BAIXO",2.3,2.3,0
"Anima: Gate of Memories","Xbox One",72,8,7.5,28,2016-06-03,"Role-Playing/Action RPG","Role-Playing",7.2,"MEDIO","ALTO",-0.3,0.3,0
"Steep","Xbox One",72,18,6.5,66,2016-12-02,"Sports/Individual/Ski / Snowboard","Sports",7.2,"MEDIO","MEDIO",0.7,0.7,0
"Ghost Blade HD","Xbox One",72,8,6.4,7,2017-02-28,"Action/Shooter/Shoot-'Em-Up/Vertical","Action",7.2,"MEDIO","MEDIO",0.8,0.8,0
"Planet Alpha","Xbox One",72,14,6.9,7,2018-09-04,"Action/Platformer/2D","Action",7.2,"MEDIO","MEDIO",0.3,0.3,0
"Neon Chrome","Xbox One",72,7,7,9,2016-05-31,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",7.2,"MEDIO","MEDIO",0.2,0.2,0
"The Walking Dead: The Telltale Series - The Final Season Episode 1: Done Running","Xbox One",72,10,7.6,20,2018-08-14,"Adventure/Point-and-Click","Adventure",7.2,"MEDIO","ALTO",-0.399999999999999,0.399999999999999,0
"Battlefield Hardline","Xbox One",71,27,5.2,326,2015-03-17,"Modern/Action/Shooter/First-Person/Tactical/Arcade","Modern",7.1,"MEDIO","MEDIO",1.9,1.9,0
"Toy Odyssey: The Lost and Found","Xbox One",71,9,7,4,2016-09-21,"Action/Platformer/2D","Action",7.1,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,1
"Sherlock Holmes: Crimes & Punishments","Xbox One",71,8,6.8,78,2014-09-30,"Adventure/General","Adventure",7.1,"MEDIO","MEDIO",0.3,0.3,0
"Minecraft: Story Mode Season Two - Episode 1: Hero in Residence","Xbox One",71,7,3.9,15,2017-07-11,"Adventure/Point-and-Click","Adventure",7.1,"MEDIO","BAIXO",3.2,3.2,0
"Minecraft: Story Mode - Episode 4: A Block and a Hard Place","Xbox One",71,8,6.3,13,2015-12-22,"Action Adventure/Adventure/Point-and-Click/Linear","Action Adventure",7.1,"MEDIO","MEDIO",0.8,0.8,0
"LEGO Marvel's Avengers","Xbox One",71,18,5.9,29,2016-01-26,"Action Adventure/General","Action Adventure",7.1,"MEDIO","MEDIO",1.2,1.2,0
"Tower of Guns","Xbox One",71,13,6.1,19,2015-04-10,"Sci-Fi/Action/Shooter/First-Person/Arcade","Sci-Fi",7.1,"MEDIO","MEDIO",1,1,0
"Just Cause 3","Xbox One",71,24,6.8,249,2015-12-01,"Sci-Fi/Action Adventure/Open-World","Sci-Fi",7.1,"MEDIO","MEDIO",0.3,0.3,0
"Tumblestone","Xbox One",71,7,5.8,5,2016-07-16,"Puzzle/Stacking","Puzzle",7.1,"MEDIO","MEDIO",1.3,1.3,1
"Factotum 90","Xbox One",71,9,5.9,8,2016-02-10,"Puzzle/Action","Puzzle",7.1,"MEDIO","MEDIO",1.2,1.2,1
"Assassin's Creed Rogue Remastered","Xbox One",71,17,7.2,41,2018-03-20,"Action Adventure/Open-World","Action Adventure",7.1,"MEDIO","MEDIO",-0.100000000000001,0.100000000000001,0
"Battleborn","Xbox One",71,20,7.1,180,2016-05-03,"Sci-Fi/Action/Shooter/First-Person/Tactical/Arcade","Sci-Fi",7.1,"MEDIO","MEDIO",0,0,0
"Warhammer 40.000: Inquisitor – Martyr","Xbox One",71,11,5.5,22,2018-07-05,"Strategy/Real-Time/General","Strategy",7.1,"MEDIO","MEDIO",1.6,1.6,0
"Call of Duty: Advanced Warfare - Supremacy","Xbox One",71,11,6.4,13,2015-06-02,"Action/Shooter/First-Person/Arcade","Action",7.1,"MEDIO","MEDIO",0.699999999999999,0.699999999999999,1
"Lords of the Fallen","Xbox One",71,13,6.6,181,2014-10-28,"Role-Playing/Action RPG/Action RPG","Role-Playing",7.1,"MEDIO","MEDIO",0.5,0.5,0
"Fragments of Him","Xbox One",71,8,7.3,4,2016-06-01,"Adventure/Visual Novel","Adventure",7.1,"MEDIO","MEDIO",-0.2,0.2,1
"Tokyo 42","Xbox One",71,15,4.3,8,2017-05-31,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",7.1,"MEDIO","BAIXO",2.8,2.8,1
"Devil May Cry HD Collection","Xbox One",71,9,8.8,84,2018-03-13,"Miscellaneous/Compilation","Miscellaneous",7.1,"MEDIO","ALTO",-1.7,1.7,0
"Oceanhorn: Monster of Uncharted Seas","Xbox One",71,11,8.2,37,2016-09-07,"Action Adventure/Open-World","Action Adventure",7.1,"MEDIO","ALTO",-1.1,1.1,0
"Assassin's Creed: The Ezio Collection","Xbox One",71,16,7.8,67,2016-11-15,"Miscellaneous/Compilation","Miscellaneous",7.1,"MEDIO","ALTO",-0.7,0.7,0
"AER: Memories of Old","Xbox One",71,9,7.1,13,2017-10-25,"Action Adventure/General/Open-World","Action Adventure",7.1,"MEDIO","MEDIO",0,0,0
"Starpoint Gemini 2","Xbox One",71,12,7.1,20,2015-12-11,"Strategy/Real-Time/General","Strategy",7.1,"MEDIO","MEDIO",0,0,1
"Etherborn","Xbox One",71,10,8,9,2019-07-18,"Adventure/3D/First-Person/Third-Person","Adventure",7.1,"MEDIO","ALTO",-0.9,0.9,0
"Space Hulk: Tactics","Xbox One",71,8,7.7,10,2018-10-09,"Strategy/Turn-Based/Tactics","Strategy",7.1,"MEDIO","ALTO",-0.600000000000001,0.600000000000001,0
"FOX n FORESTS","Xbox One",71,7,7.6,11,2018-05-30,"Action/Platformer/2D","Action",7.1,"MEDIO","ALTO",-0.5,0.5,0
"Knight Squad","Xbox One",71,9,6.8,24,2015-11-16,"Action/General","Action",7.1,"MEDIO","MEDIO",0.3,0.3,1
"Spy Chameleon","Xbox One",71,10,6.4,12,2015-05-22,"Puzzle/Action/General","Puzzle",7.1,"MEDIO","MEDIO",0.699999999999999,0.699999999999999,1
"King's Quest Chapter 2: Rubble Without a Cause","Xbox One",71,11,6.3,10,2015-12-15,"Adventure/General","Adventure",7.1,"MEDIO","MEDIO",0.8,0.8,0
"ScreamRide","Xbox One",71,63,4.8,226,2015-03-03,"Simulation/General","Simulation",7.1,"MEDIO","BAIXO",2.3,2.3,1
"Marvel's Guardians of the Galaxy - Episode 3: More Than A Feeling","Xbox One",70,8,4.9,7,2017-08-22,"Action/Adventure/General/3D/Third-Person","Action",7,"MEDIO","BAIXO",2.1,2.1,0
"oOo: Ascension","Xbox One",70,8,7.3,9,2018-05-25,"Action/General","Action",7,"MEDIO","MEDIO",-0.3,0.3,1
"Just Cause 4","Xbox One",70,24,5.8,142,2018-12-04,"Action Adventure/Open-World","Action Adventure",7,"MEDIO","MEDIO",1.2,1.2,0
"Fable Fortune","Xbox One",70,7,6.8,8,2018-02-22,"Strategy/Turn-Based/Card Battle/Tactics","Strategy",7,"MEDIO","MEDIO",0.2,0.2,1
"Conarium","Xbox One",70,10,5.3,6,2019-02-12,"Adventure/3D/First-Person","Adventure",7,"MEDIO","MEDIO",1.7,1.7,0
"Blues and Bullets - Episode 1: The End of Peace","Xbox One",70,13,5.4,34,2015-08-28,"Action Adventure/General/Historic","Action Adventure",7,"MEDIO","MEDIO",1.6,1.6,1
"Teslapunk","Xbox One",70,7,6.6,7,2015-10-07,"Action/Shooter/Shoot-'Em-Up/Vertical","Action",7,"MEDIO","MEDIO",0.4,0.4,1
"LEGO Jurassic World","Xbox One",70,17,6.8,54,2015-06-12,"Action Adventure/General","Action Adventure",7,"MEDIO","MEDIO",0.2,0.2,0
"Bendy and the Ink Machine","Xbox One",70,8,7.4,12,2018-11-20,"Adventure/3D/First-Person","Adventure",7,"MEDIO","MEDIO",-0.4,0.4,0
"Super Monkey Ball: Banana Blitz HD","Xbox One",70,7,4.8,11,2019-10-29,"Miscellaneous/Party / Minigame","Miscellaneous",7,"MEDIO","BAIXO",2.2,2.2,0
"MXGP 2019","Xbox One",70,8,5.5,11,2019-08-27,"Racing/Arcade/Automobile","Racing",7,"MEDIO","MEDIO",1.5,1.5,0
"Snooker 19","Xbox One",70,8,5.4,7,2019-04-17,"Sports/Individual/Billiards","Sports",7,"MEDIO","MEDIO",1.6,1.6,0
"WRC 7","Xbox One",70,11,6.6,11,2017-09-15,"Racing/Simulation/Automobile","Racing",7,"MEDIO","MEDIO",0.4,0.4,0
"The Assembly","Xbox One",70,7,6,4,2017-01-20,"Miscellaneous/General","Miscellaneous",7,"MEDIO","MEDIO",1,1,0
"Blood Bowl 2","Xbox One",70,9,7.3,12,2015-09-22,"Sports/General/Team/Football/Arcade","Sports",7,"MEDIO","MEDIO",-0.3,0.3,0
"Just Dance 2015","Xbox One",70,17,7.7,20,2014-10-21,"Action/Miscellaneous/Rhythm/Dancing","Action",7,"MEDIO","ALTO",-0.7,0.7,0
"Stranger of Sword City","Xbox One",70,12,7.3,21,2016-03-22,"Role-Playing/General","Role-Playing",7,"MEDIO","MEDIO",-0.3,0.3,1
"EA Sports UFC","Xbox One",70,23,6.3,163,2014-06-17,"General/Sports/General/Individual/Combat/Boxing / Martial Arts","General",7,"MEDIO","MEDIO",0.7,0.7,0
"Graveyard Keeper","Xbox One",70,8,4.9,17,2018-08-15,"Simulation/Action Adventure/Virtual/Open-World/Career","Simulation",7,"MEDIO","BAIXO",2.1,2.1,1
"Worms Battlegrounds","Xbox One",70,12,6.2,40,2014-05-30,"Strategy/Turn-Based/Wargame/Artillery","Strategy",7,"MEDIO","MEDIO",0.8,0.8,0
"The Final Station","Xbox One",70,11,7,16,2016-09-02,"Action Adventure/General/Linear","Action Adventure",7,"MEDIO","MEDIO",0,0,1
"Below","Xbox One",70,30,5.4,63,2018-12-14,"General/Action/General","General",7,"MEDIO","MEDIO",1.6,1.6,1
"Tembo the Badass Elephant","Xbox One",70,13,7.3,28,2015-07-21,"Action Adventure/General","Action Adventure",7,"MEDIO","MEDIO",-0.3,0.3,0
"Fe","Xbox One",70,29,7.2,29,2018-02-16,"Action/General","Action",7,"MEDIO","MEDIO",-0.2,0.2,0
"Call of Duty: Ghosts - Devastation","Xbox One",70,8,5.8,26,2014-04-03,"Action/Shooter/First-Person/Modern/Arcade","Action",7,"MEDIO","MEDIO",1.2,1.2,1
"Vampyr","Xbox One",70,16,6.7,138,2018-06-05,"Role-Playing/General/Action RPG","Role-Playing",7,"MEDIO","MEDIO",0.3,0.3,0
"ToeJam & Earl: Back in the Groove","Xbox One",70,11,5.7,22,2019-03-01,"Action/General/Platformer/2D","Action",7,"MEDIO","MEDIO",1.3,1.3,0
"Genesis Alpha One","Xbox One",69,16,4,25,2019-01-29,"Action/Shooter/First-Person/Arcade","Action",6.9,"MEDIO","BAIXO",2.9,2.9,0
"Fortified","Xbox One",69,25,6.7,7,2016-02-03,"Action/Shooter/Third-Person/Arcade","Action",6.9,"MEDIO","MEDIO",0.2,0.2,1
"Styx: Master of Shadows","Xbox One",69,8,7.2,36,2014-10-08,"Action Adventure/Sci-Fi/General","Action Adventure",6.9,"MEDIO","MEDIO",-0.3,0.3,0
"Tracks: The Train Set Game","Xbox One",69,8,5,9,2019-11-14,"Strategy/Management/Business / Tycoon","Strategy",6.9,"MEDIO","MEDIO",1.9,1.9,1
"Battle Princess Madelyn","Xbox One",69,7,6.5,13,2018-12-06,"Action/Platformer/2D","Action",6.9,"MEDIO","MEDIO",0.4,0.4,0
"Thief","Xbox One",69,21,6,289,2014-02-25,"Fantasy/Action Adventure/General/Fantasy","Fantasy",6.9,"MEDIO","MEDIO",0.9,0.9,0
"Deadlight: Director's Cut","Xbox One",69,13,7.1,19,2016-06-21,"Action/Platformer/2D","Action",6.9,"MEDIO","MEDIO",-0.199999999999999,0.199999999999999,0
"Fruit Ninja Kinect 2","Xbox One",69,11,7.1,11,2015-03-18,"General/Action/Arcade","General",6.9,"MEDIO","MEDIO",-0.199999999999999,0.199999999999999,1
"LEGO The Hobbit","Xbox One",69,20,6.9,39,2014-04-08,"Historic/Action Adventure/General/Fantasy","Historic",6.9,"MEDIO","MEDIO",0,0,0
"Guns Gore & Cannoli","Xbox One",69,10,7.3,20,2015-09-25,"Action/Shooter/Third-Person/Modern/Arcade","Action",6.9,"MEDIO","MEDIO",-0.399999999999999,0.399999999999999,1
"The Golf Club 2","Xbox One",69,7,5.7,13,2017-06-27,"Sports/Individual/Golf/Arcade","Sports",6.9,"MEDIO","MEDIO",1.2,1.2,0
"The Blackout Club","Xbox One",69,7,7.1,8,2019-07-30,"Action Adventure/Survival","Action Adventure",6.9,"MEDIO","MEDIO",-0.199999999999999,0.199999999999999,0
"BADLAND: Game of the Year Edition","Xbox One",69,8,5.7,13,2015-05-29,"Action/Action Adventure/Arcade/Linear","Action",6.9,"MEDIO","MEDIO",1.2,1.2,1
"Crimsonland","Xbox One",69,10,6.8,4,2015-10-14,"Action/Shooter/Shoot-'Em-Up/Top-Down","Action",6.9,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,0
"The Dark Pictures - Man of Medan","Xbox One",69,21,6.4,98,2019-08-30,"Action Adventure/Survival","Action Adventure",6.9,"MEDIO","MEDIO",0.5,0.5,0
"Earth Atlantis","Xbox One",69,9,7.4,8,2018-06-01,"Action/Shooter/Shoot-'Em-Up/Horizontal","Action",6.9,"MEDIO","MEDIO",-0.5,0.5,1
"ClusterTruck","Xbox One",69,7,5.5,19,2016-10-28,"Action/Platformer/3D","Action",6.9,"MEDIO","MEDIO",1.4,1.4,1
"Tom Clancy's The Division - Underground","Xbox One",69,9,7.2,19,2016-06-28,"Action/Shooter/Third-Person/Tactical/Arcade","Action",6.9,"MEDIO","MEDIO",-0.3,0.3,0
"Sea of Thieves","Xbox One",69,71,5.1,1997,2018-03-20,"Role-Playing/Action Adventure/Massively Multiplayer/Open-World","Role-Playing",6.9,"MEDIO","MEDIO",1.8,1.8,1
"The Spectrum Retreat","Xbox One",69,10,6.3,6,2018-07-13,"Adventure/3D/First-Person","Adventure",6.9,"MEDIO","MEDIO",0.600000000000001,0.600000000000001,0
"Aftercharge","Xbox One",69,9,5.5,8,2019-01-10,"Action/Shooter/First-Person/Tactical","Action",6.9,"MEDIO","MEDIO",1.4,1.4,1
"The Occupation","Xbox One",69,13,4.8,6,2019-03-05,"Adventure/3D/First-Person","Adventure",6.9,"MEDIO","BAIXO",2.1,2.1,0
"Blacksad: Under the Skin","Xbox One",69,8,5.9,11,2019-11-05,"Adventure/3D/First-Person","Adventure",6.9,"MEDIO","MEDIO",1,1,0
"Dead or Alive 5 Last Round","Xbox One",69,16,6.9,45,2015-02-17,"Action/Fighting/3D","Action",6.9,"MEDIO","MEDIO",0,0,0
"The Crew 2","Xbox One",69,37,5.1,80,2018-06-26,"Racing/Simulation/Automobile","Racing",6.9,"MEDIO","MEDIO",1.8,1.8,0
"Resident Evil 0: HD Remaster","Xbox One",69,30,7.8,69,2016-01-19,"Action Adventure/Survival","Action Adventure",6.9,"MEDIO","ALTO",-0.899999999999999,0.899999999999999,0
"My Memory of Us","Xbox One",69,8,5.3,4,2018-10-10,"Action/Platformer/2D","Action",6.9,"MEDIO","MEDIO",1.6,1.6,0
"LEGO Worlds","Xbox One",69,20,6.5,37,2017-03-07,"Action Adventure/Sandbox","Action Adventure",6.9,"MEDIO","MEDIO",0.4,0.4,0
"The LEGO Movie Videogame","Xbox One",69,18,6.8,58,2014-02-07,"Action Adventure/Fantasy/General/Fantasy","Action Adventure",6.9,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,0
"GRIP: Combat Racing","Xbox One",69,14,5.4,19,2018-11-06,"Racing/Arcade/Automobile","Racing",6.9,"MEDIO","MEDIO",1.5,1.5,0
"Danger Zone 2","Xbox One",69,8,6,5,2018-07-10,"Racing/Arcade/Automobile","Racing",6.9,"MEDIO","MEDIO",0.9,0.9,0
"Darksiders III","Xbox One",69,19,7.1,137,2018-11-27,"Action Adventure/Open-World","Action Adventure",6.9,"MEDIO","MEDIO",-0.199999999999999,0.199999999999999,0
"Felix the Reaper","Xbox One",69,10,7.1,17,2019-10-17,"Adventure/General","Adventure",6.9,"MEDIO","MEDIO",-0.199999999999999,0.199999999999999,1
"Monster Energy Supercross - The Official Videogame","Xbox One",69,8,7.6,13,2018-02-13,"Racing/Arcade/Automobile","Racing",6.9,"MEDIO","ALTO",-0.699999999999999,0.699999999999999,0
"WWE 2K17","Xbox One",68,12,4.9,47,2016-10-11,"Sports/Individual/Combat/Wrestling","Sports",6.8,"MEDIO","BAIXO",1.9,1.9,0
"Wolfenstein: Youngblood","Xbox One",68,23,2.3,206,2019-07-26,"Action/Shooter/First-Person/Arcade","Action",6.8,"MEDIO","BAIXO",4.5,4.5,0
"Warriors Orochi 4","Xbox One",68,9,6.8,8,2018-10-16,"Action/Beat-'Em-Up/3D","Action",6.8,"MEDIO","MEDIO",0,0,0
"Rush: A Disney / Pixar Adventure","Xbox One",68,12,5.3,12,2017-10-31,"Miscellaneous/Adventure/General/Party / Minigame","Miscellaneous",6.8,"MEDIO","MEDIO",1.5,1.5,1
"The Technomancer","Xbox One",68,12,7.1,69,2016-06-28,"Role-Playing/General/Western-Style","Role-Playing",6.8,"MEDIO","MEDIO",-0.3,0.3,0
"Zoo Tycoon","Xbox One",68,45,3.2,323,2013-11-22,"Tycoon/Strategy/Management/Tycoon/Business / Tycoon","Tycoon",6.8,"MEDIO","BAIXO",3.6,3.6,1
"Black The Fall","Xbox One",68,9,6.5,10,2017-07-11,"Action/General","Action",6.8,"MEDIO","MEDIO",0.3,0.3,0
"Heart&Slash","Xbox One",68,11,7.4,5,2016-06-24,"Action/General","Action",6.8,"MEDIO","MEDIO",-0.600000000000001,0.600000000000001,0
"Remothered: Tormented Fathers","Xbox One",68,7,7.8,37,2018-07-25,"Action Adventure/Survival","Action Adventure",6.8,"MEDIO","ALTO",-1,1,0
"Valley","Xbox One",68,11,7.7,17,2016-08-23,"Action Adventure/Open-World","Action Adventure",6.8,"MEDIO","ALTO",-0.9,0.9,0
"In Between","Xbox One",68,11,7,8,2016-06-08,"Action/Platformer/2D","Action",6.8,"MEDIO","MEDIO",-0.2,0.2,1
"Ghostbusters: The Video Game Remastered","Xbox One",68,9,6.3,13,2019-10-04,"Action/General","Action",6.8,"MEDIO","MEDIO",0.5,0.5,0
"Way of the Passive Fist","Xbox One",68,7,7.7,6,2018-03-07,"Action/Beat-'Em-Up/2D","Action",6.8,"MEDIO","ALTO",-0.9,0.9,1
"Kingdom Come: Deliverance","Xbox One",68,18,7.5,301,2018-02-13,"Historic/Role-Playing/Action Adventure/General/Action RPG","Historic",6.8,"MEDIO","ALTO",-0.7,0.7,0
"Dear Esther: Landmark Edition","Xbox One",68,12,4.7,17,2016-09-20,"Adventure/3D/First-Person","Adventure",6.8,"MEDIO","BAIXO",2.1,2.1,0
"American Fugitive","Xbox One",68,8,6.3,7,2019-05-24,"Action Adventure/Sandbox/Open-World","Action Adventure",6.8,"MEDIO","MEDIO",0.5,0.5,0
"NASCAR Heat 3","Xbox One",68,7,7.3,8,2018-09-07,"Racing/Simulation/Automobile","Racing",6.8,"MEDIO","MEDIO",-0.5,0.5,0
"LEVEL 22: Gary's Misadventures","Xbox One",68,8,7.1,9,2016-01-29,"Action/General","Action",6.8,"MEDIO","MEDIO",-0.3,0.3,1
"Pure Pool","Xbox One",68,7,6.9,8,2014-11-14,"Alternative/Other/Sports/Miscellaneous/Parlor/Individual/Billiards","Alternative",6.8,"MEDIO","MEDIO",-0.100000000000001,0.100000000000001,0
"WRC 6: World Rally Championship","Xbox One",68,13,5.2,12,2016-10-07,"Racing/Simulation/Automobile","Racing",6.8,"MEDIO","MEDIO",1.6,1.6,0
"TT Isle of Man: Ride On The Edge","Xbox One",68,11,7.9,15,2018-03-06,"Racing/Arcade/Automobile","Racing",6.8,"MEDIO","ALTO",-1.1,1.1,0
"Marvel Heroes Omega","Xbox One",68,8,7.4,14,2017-06-30,"Role-Playing/Massively Multiplayer","Role-Playing",6.8,"MEDIO","MEDIO",-0.600000000000001,0.600000000000001,1
"Raiders of the Broken Planet","Xbox One",67,9,5.8,14,2017-09-22,"Strategy/Real-Time/MOBA","Strategy",6.7,"MEDIO","MEDIO",0.9,0.9,0
"Gravel","Xbox One",67,15,7,7,2018-02-27,"Racing/Arcade/Automobile","Racing",6.7,"MEDIO","MEDIO",-0.3,0.3,0
"Sniper Ghost Warrior Contracts","Xbox One",67,9,6,35,2019-11-22,"Action/Shooter/First-Person/Tactical","Action",6.7,"MEDIO","MEDIO",0.7,0.7,0
"Riverbond","Xbox One",67,9,5.7,15,2019-06-09,"Action/General","Action",6.7,"MEDIO","MEDIO",1,1,0
"WWE 2K18","Xbox One",67,15,4.5,39,2017-10-13,"Sports/Individual/Combat/Wrestling","Sports",6.7,"MEDIO","BAIXO",2.2,2.2,0
"Assassin's Creed Chronicles: China","Xbox One",67,31,5.8,114,2015-04-21,"Historic/Action Adventure/General/Linear","Historic",6.7,"MEDIO","MEDIO",0.9,0.9,0
"Transference","Xbox One",67,11,5,7,2018-09-18,"Adventure/3D/First-Person","Adventure",6.7,"MEDIO","MEDIO",1.7,1.7,0
"Rad Rodgers","Xbox One",67,8,5.9,8,2018-02-21,"3D/Action/Platformer/2D","3D",6.7,"MEDIO","MEDIO",0.8,0.8,0
"TurnOn","Xbox One",67,16,7,10,2016-06-01,"Action/Platformer/2D","Action",6.7,"MEDIO","MEDIO",-0.3,0.3,1
"Strike Suit Zero: Director's Cut","Xbox One",67,17,5.6,56,2014-04-08,"Action/Simulation/Flight/Combat","Action",6.7,"MEDIO","MEDIO",1.1,1.1,0
"Disneyland Adventures","Xbox One",67,9,5.5,22,2017-10-31,"Action Adventure/General","Action Adventure",6.7,"MEDIO","MEDIO",1.2,1.2,1
"Shiness: The Lightning Kingdom","Xbox One",67,8,7.7,9,2017-04-18,"Role-Playing/Action RPG","Role-Playing",6.7,"MEDIO","ALTO",-1,1,0
"Mafia III","Xbox One",67,21,5,413,2016-10-07,"Action Adventure/Open-World","Action Adventure",6.7,"MEDIO","MEDIO",1.7,1.7,0
"Outcast: Second Contact","Xbox One",67,7,7,6,2017-11-07,"Action Adventure/Adventure/General/Open-World","Action Adventure",6.7,"MEDIO","MEDIO",-0.3,0.3,0
"Claire: Extended Cut","Xbox One",67,7,6,6,2016-09-06,"Adventure/General","Adventure",6.7,"MEDIO","MEDIO",0.7,0.7,1
"Dead Island: Definitive Collection","Xbox One",67,10,5,38,2016-05-31,"Miscellaneous/Compilation","Miscellaneous",6.7,"MEDIO","MEDIO",1.7,1.7,0
"Hard Reset Redux","Xbox One",67,15,6.4,16,2016-06-03,"Action/Shooter/First-Person/Arcade","Action",6.7,"MEDIO","MEDIO",0.3,0.3,1
"Blair Witch","Xbox One",67,30,6.6,350,2019-08-30,"Action Adventure/Survival","Action Adventure",6.7,"MEDIO","MEDIO",0.100000000000001,0.100000000000001,0
"City of Brass","Xbox One",67,13,3.6,8,2018-05-05,"Action Adventure/General","Action Adventure",6.7,"MEDIO","BAIXO",3.1,3.1,0
"V-Rally 4","Xbox One",67,12,6.1,16,2018-09-11,"Racing/Arcade/Automobile","Racing",6.7,"MEDIO","MEDIO",0.600000000000001,0.600000000000001,0
"Dragon Ball: Xenoverse","Xbox One",67,18,7.1,141,2015-02-24,"Action/Fighting/3D","Action",6.7,"MEDIO","MEDIO",-0.399999999999999,0.399999999999999,0
"Star Wars Battlefront II","Xbox One",66,34,1.5,1264,2017-11-17,"Action/Shooter/First-Person/Tactical","Action",6.6,"MEDIO","BAIXO",5.1,5.1,0
"Earthlock: Festival of Magic","Xbox One",66,7,7.2,46,2016-09-01,"Role-Playing/General","Role-Playing",6.6,"MEDIO","MEDIO",-0.600000000000001,0.600000000000001,0
"The Sims 4","Xbox One",66,19,3.6,63,2017-11-17,"Simulation/Virtual/Virtual Life","Simulation",6.6,"MEDIO","BAIXO",3,3,0
"Redeemer: Enhanced Edition","Xbox One",66,10,7.9,7,2019-07-19,"Action Adventure/Linear","Action Adventure",6.6,"MEDIO","ALTO",-1.3,1.3,0
"The Sinking City","Xbox One",66,25,6.5,59,2019-06-25,"Action Adventure/Survival","Action Adventure",6.6,"MEDIO","MEDIO",0.0999999999999996,0.0999999999999996,0
"Neverwinter","Xbox One",66,14,5,161,2015-03-31,"Role-Playing/Massively Multiplayer Online/Massively Multiplayer/Fantasy","Role-Playing",6.6,"MEDIO","MEDIO",1.6,1.6,0
"Her Majesty's SPIFFING","Xbox One",66,8,6.8,5,2016-12-07,"Adventure/General","Adventure",6.6,"MEDIO","MEDIO",-0.2,0.2,1
"Enigmatis: The Ghosts of Maple Creek","Xbox One",66,8,7.4,7,2016-04-08,"Puzzle/Hidden Object/General","Puzzle",6.6,"MEDIO","MEDIO",-0.800000000000001,0.800000000000001,1
"Cobalt","Xbox One",66,13,7.3,19,2016-02-02,"Action/Platformer/Platformer/2D/2D","Action",6.6,"MEDIO","MEDIO",-0.7,0.7,1
"The Incredible Adventures of Van Helsing II","Xbox One",66,9,6.8,4,2016-07-01,"Role-Playing/Action RPG","Role-Playing",6.6,"MEDIO","MEDIO",-0.2,0.2,1
"Damsel","Xbox One",66,9,4.4,5,2019-08-07,"Action/Platformer/2D","Action",6.6,"MEDIO","BAIXO",2.2,2.2,1
"Silence: The Whispered World 2","Xbox One",66,8,7.4,32,2016-11-15,"Adventure/General","Adventure",6.6,"MEDIO","MEDIO",-0.800000000000001,0.800000000000001,1
"Unmechanical: Extended Edition","Xbox One",66,14,7.1,10,2015-01-30,"Action/Puzzle/General/Platformer/2D","Action",6.6,"MEDIO","MEDIO",-0.5,0.5,0
